	productid	brand	RAM_GB	HDD_GB	GHz	price	rank
3489	534859	MSI	16	2000	3.0	80900	50.0
3490	534976	hp	4	1000	2.3	46900	18.0
3491	535483	Lenovo	8	500	2.3	31900	18.0
3492	535579	Microsoft	8	2000	1.8	44900	14.0
3493	535651	asus	8	2000	3.2	84900	54.0
3494	535720	Asus	8	1000	2.3	50900	23.0
3495	535779	Dell	8	500	2.5	71900	27.0
3496	535804	Samsung	4	500	3.2	71900	41.0
3497	535837	Microsoft	16	1000	3.0	71900	41.0
3498	535891	Samsung	4	500	1.8	31900	1.0
3499	535938	asus	4	2000	2.5	55900	25.0
3500	535970	Samsung	8	500	2.5	54900	24.0
3501	536082	MSI	4	500	1.8	35900	5.0
3502	536141	Samsung	4	500	2.3	44900	14.0
3503	536230	Lenovo	4	500	3.0	51900	38.0
3504	536613	Microsoft	8	500	2.5	59900	29.0
3505	536687	Toshiba	4	2000	3.2	76900	49.0
3506	536818	Acer	4	1000	1.8	34900	8.0
3507	536960	Microsoft	4	500	2.5	50900	20.0
3508	537010	Asus	8	2000	2.3	50900	23.0
3509	537439	DELL	8	2000	1.8	63900	23.0
3510	537465	Asus	8	2000	3.2	81900	54.0
3511	537525	MSI	8	500	3.0	57900	27.0
3512	537667	DELL	4	500	3.0	76900	36.0
3513	537814	HP	16	500	2.3	53900	22.0
3514	537999	Toshiba	8	2000	3.2	83900	56.0
3515	538040	Microsoft	8	500	3.0	66900	36.0
3516	538742	HP	16	500	2.3	52900	21.0
3517	538760	Dell	4	2000	2.3	69900	25.0
3518	538795	DELL	8	2000	3.0	83900	43.0
3519	539522	MSI	8	500	2.5	58900	28.0
3520	539685	DELL	4	2000	1.8	57900	17.0
3521	539858	hp	4	500	3.0	57900	29.0
3522	539972	asus	4	1000	3.0	59900	29.0
3523	540034	Dell	4	500	1.8	52900	8.0
3524	540055	Microsoft	4	2000	1.8	41900	11.0
3525	540060	hp	8	1000	3.2	80900	52.0
3526	540437	hp	8	500	3.0	64900	36.0
3527	540636	Microsoft	8	2000	2.5	64900	34.0
3528	540977	Microsoft	4	1000	3.2	75900	45.0
3529	541434	Asus	4	1000	2.3	50900	23.0
3530	541449	Toshiba	16	2000	3.0	76900	49.0
3531	541561	Microsoft	4	1000	2.3	42900	12.0
3532	541663	MSI	16	500	1.8	48900	18.0
3533	541682	MSI	4	1000	1.8	37900	7.0
3534	541816	Lenovo	4	500	2.5	37900	24.0
3535	541900	Asus	4	500	3.2	62900	35.0
3536	542611	hp	16	2000	1.8	57900	29.0
3537	542717	Toshiba	16	2000	2.5	70900	43.0
3538	542717	Toshiba	16	2000	2.5	70900	43.0
3539	542858	Lenovo	4	2000	3.0	50900	37.0
3540	543118	MSI	8	2000	2.5	64900	34.0
3541	543173	hp	8	2000	3.0	76900	48.0
3542	543553	hp	4	2000	3.2	73900	45.0
3543	543673	hp	16	1000	1.8	48900	20.0
3544	543710	Microsoft	8	500	2.5	54900	24.0
3545	543923	Acer	8	500	1.8	44900	18.0
3546	544005	Apple	16	2000	3.2	144900	50.0
3547	544056	Acer	16	2000	3.2	86900	60.0
3548	544325	Toshiba	16	500	2.3	48900	21.0
3549	544349	Samsung	4	2000	3.2	81900	51.0
3550	544469	Acer	16	1000	2.3	58900	32.0
3551	545098	Acer	8	500	2.3	42900	16.0
3552	545406	asus	8	1000	2.3	43900	13.0
3553	545409	DELL	4	500	3.2	84900	44.0
3554	545636	HP	8	2000	3.2	80900	49.0
3555	545687	HP	8	500	3.0	68900	37.0
3556	545741	DELL	16	1000	2.5	72900	32.0
3557	545853	Acer	4	500	2.5	50900	24.0
3558	545988	asus	16	1000	3.0	76900	46.0
3559	546038	Apple	8	500	3.0	130900	36.0
3560	546086	Asus	8	2000	2.5	61900	34.0
3561	546384	HP	4	500	3.2	67900	36.0
3562	546602	Toshiba	16	500	1.8	51900	24.0
3563	546685	Lenovo	4	500	1.8	25900	12.0
3564	546744	HP	8	1000	3.0	76900	45.0
3565	546760	MSI	4	1000	2.5	53900	23.0
3566	546935	Samsung	4	500	1.8	33900	3.0
3567	547231	Asus	4	1000	2.5	50900	23.0
3568	547455	Asus	8	500	2.5	60900	33.0
3569	547506	HP	8	500	3.0	68900	37.0
3570	547580	Apple	8	1000	1.8	117900	23.0
3571	547782	Samsung	8	2000	3.2	78900	48.0
3572	547935	Microsoft	4	500	2.5	44900	14.0
3573	548005	Toshiba	16	500	1.8	47900	20.0
3574	548008	Toshiba	8	500	1.8	34900	7.0
3575	548008	Toshiba	8	500	1.8	34900	7.0
3576	548025	Apple	16	1000	3.0	145900	51.0
3577	548285	MSI	4	1000	2.3	47900	17.0
3578	548306	DELL	4	1000	3.2	93900	53.0
3579	548333	unknown	8	1000	2.5	61900	18.0
3580	548363	Dell	8	2000	3.2	97900	53.0
3581	548403	Samsung	16	1000	1.8	53900	23.0
3582	548493	hp	4	1000	2.3	47900	19.0
3583	548531	Samsung	8	1000	2.3	49900	19.0
3584	548638	Microsoft	8	500	2.3	56900	26.0
3585	548834	Lenovo	8	2000	1.8	35900	22.0
3586	548966	Asus	8	2000	3.0	70900	43.0
3587	548984	DELL	4	1000	3.2	92900	52.0
3588	549037	MSI	4	500	2.3	43900	13.0
3589	549088	Samsung	4	500	1.8	34900	4.0
3590	549111	Samsung	16	500	2.3	56900	26.0
3591	549163	Toshiba	8	1000	2.3	50900	23.0
3592	549338	Toshiba	4	2000	1.8	35900	8.0
3593	549355	Acer	8	500	1.8	33900	7.0
3594	550127	Dell	4	2000	3.2	88900	44.0
3595	550292	Samsung	8	2000	1.8	47900	17.0
3596	550395	Apple	16	2000	2.3	123900	29.0
3597	550496	Apple	8	2000	3.2	153900	59.0
3598	550946	Dell	16	1000	2.5	78900	34.0
3599	551195	DELL	16	1000	3.2	91900	51.0
3600	551363	Apple	8	1000	2.3	125900	31.0
3601	551499	DELL	16	1000	1.8	66900	26.0
3602	551952	hp	4	2000	2.3	46900	18.0
3603	552046	Lenovo	4	1000	1.8	22900	9.0
3604	552106	Microsoft	16	500	3.0	72900	42.0
3605	552286	Samsung	16	1000	2.5	70900	40.0
3606	552627	Lenovo	8	1000	2.3	39900	26.0
3607	552710	MSI	16	1000	2.3	61900	31.0
3608	552713	Acer	8	500	2.3	47900	21.0
3609	552783	Acer	8	500	3.2	70900	44.0
3610	552957	Apple	16	500	1.8	119900	25.0
3611	552969	Lenovo	16	2000	3.2	69900	56.0
3612	553088	MSI	4	1000	2.5	47900	17.0
3613	553150	MSI	8	1000	2.5	59900	29.0
3614	553230	Microsoft	8	500	3.2	79900	49.0
3615	553303	Asus	8	500	3.2	71900	44.0
3616	553562	asus	16	1000	1.8	47900	17.0
3617	553724	HP	16	1000	2.5	63900	32.0
3618	553938	Samsung	4	2000	3.2	74900	44.0
3619	554107	Lenovo	4	1000	3.2	56900	43.0
3620	554354	asus	16	2000	1.8	52900	22.0
3621	554487	Asus	8	1000	2.5	58900	31.0
3622	554537	Samsung	16	1000	2.3	61900	31.0
3623	555020	Apple	16	1000	2.3	116900	22.0
3624	555241	Dell	8	2000	2.3	69900	25.0
3625	555279	Dell	4	2000	1.8	57900	13.0
3626	555281	Acer	8	2000	2.5	64900	38.0
3627	555325	DELL	8	500	3.0	74900	34.0
3628	555369	Dell	4	1000	2.5	68900	24.0
3629	555414	Lenovo	4	500	3.0	39900	26.0
3630	555570	Toshiba	4	2000	2.3	49900	22.0
3631	555635	Apple	8	2000	2.3	123900	29.0
3632	555726	Lenovo	8	500	2.3	37900	24.0
3633	555946	Toshiba	4	1000	2.5	55900	28.0
3634	556044	Apple	4	2000	2.3	109900	15.0
3635	556099	asus	4	500	3.2	64900	34.0
3636	556210	Asus	16	2000	1.8	52900	25.0
3637	556269	Samsung	4	1000	2.5	50900	20.0
3638	556364	Acer	16	500	3.0	62900	36.0
3639	556406	Dell	16	1000	1.8	63900	19.0
3640	556622	Asus	8	1000	2.5	57900	30.0
3641	556798	Asus	4	1000	3.0	59900	32.0
3642	556957	Asus	8	2000	1.8	49900	22.0
3643	557324	Acer	8	1000	2.5	55900	29.0
3644	557333	Apple	4	1000	3.0	115900	21.0
3645	558050	Dell	4	1000	3.2	92900	48.0
3646	558124	asus	4	2000	2.5	55900	25.0
3647	558260	DELL	4	1000	3.0	79900	39.0
3648	558277	hp	4	500	1.8	35900	7.0
3649	558473	Microsoft	8	2000	1.8	50900	20.0
3650	558483	hp	4	1000	3.2	74900	46.0
3651	558531	Toshiba	8	500	2.5	50900	23.0
3652	558702	asus	16	500	3.0	75900	45.0
3653	558782	Microsoft	4	2000	3.2	74900	44.0
3654	558896	Dell	8	2000	3.2	100900	56.0
3655	558983	Toshiba	8	1000	2.3	56900	29.0
3656	559346	Microsoft	4	1000	2.3	41900	11.0
3657	559346	Microsoft	4	1000	2.3	41900	11.0
3658	559509	Samsung	16	500	2.5	57900	27.0
3659	559517	asus	8	1000	2.5	62900	32.0
3660	559719	HP	16	2000	2.3	63900	32.0
3661	560106	DELL	8	1000	2.5	71900	31.0
3662	560194	Acer	4	500	1.8	37900	11.0
3663	560376	Apple	16	500	3.0	128900	34.0
3664	560611	HP	16	500	1.8	40900	9.0
3665	560723	Apple	8	500	1.8	103900	9.0
3666	560872	Apple	16	1000	2.5	134900	40.0
3667	560986	Microsoft	4	500	3.0	60900	30.0
3668	561010	DELL	8	2000	3.0	92900	52.0
3669	561028	Dell	4	2000	2.5	71900	27.0
3670	561058	asus	16	500	3.0	73900	43.0
3671	561171	asus	16	2000	1.8	53900	23.0
3672	561198	hp	16	2000	1.8	63900	35.0
3673	561301	asus	4	1000	1.8	31900	2.0
3674	561321	Samsung	16	2000	3.2	86900	56.0
3675	561563	asus	8	500	2.3	45900	15.0
3676	561941	asus	8	500	2.3	46900	16.0
3677	562032	HP	4	2000	3.0	75900	44.0
3678	562106	Samsung	16	1000	1.8	51900	21.0
3679	562106	Samsung	16	1000	1.8	51900	21.0
3680	562247	MSI	4	1000	2.5	47900	17.0
3681	562407	HP	8	500	1.8	42900	11.0
3682	562523	Apple	8	2000	3.0	142900	48.0
3683	562670	Acer	8	500	3.0	61900	35.0
3684	562680	hp	8	500	3.2	73900	45.0
3685	562705	Dell	4	1000	2.3	62900	18.0
3686	562773	Asus	16	1000	2.5	58900	31.0
3687	563044	Apple	16	1000	3.0	137900	43.0
3688	563074	Apple	16	500	3.0	134900	40.0
3689	563199	MSI	8	2000	2.5	59900	29.0
3690	563207	Lenovo	16	2000	1.8	35900	22.0
3691	563717	Samsung	4	1000	3.2	70900	40.0
3692	563720	Acer	16	1000	2.3	51900	25.0
3693	563913	Apple	4	2000	2.3	115900	21.0
3694	564023	hp	8	1000	1.8	36900	8.0
3695	564502	Acer	8	1000	3.2	72900	46.0
3696	564891	Acer	4	500	1.8	36900	10.0
3697	565266	Microsoft	4	500	2.5	48900	18.0
3698	565321	Samsung	4	2000	2.5	61900	31.0
3699	565559	Asus	16	2000	3.2	94900	65.0
3700	565603	Acer	4	2000	3.0	67900	41.0
3701	565803	Dell	4	500	2.5	66900	22.0
3702	566170	MSI	16	2000	2.3	58900	28.0
3703	566565	Acer	4	1000	2.3	49900	23.0
3704	566809	asus	16	500	1.8	43900	13.0
3705	566893	Acer	16	500	3.0	73900	47.0
3706	566898	Apple	16	1000	2.5	125900	31.0
3707	566922	MSI	8	1000	2.3	47900	17.0
3708	566924	hp	16	500	3.2	72900	44.0
3709	566967	asus	8	500	1.8	45900	15.0
3710	567390	asus	16	2000	2.5	72900	42.0
3711	567733	DELL	16	1000	3.2	97900	57.0
3712	567787	asus	4	1000	3.2	69900	39.0
3713	567861	Lenovo	16	1000	2.3	45900	32.0
3714	567986	HP	4	2000	3.0	68900	37.0
3715	568143	MSI	4	1000	2.5	55900	25.0
3716	568283	Acer	16	1000	1.8	51900	25.0
3717	568566	Lenovo	16	1000	1.8	37900	24.0
3718	568584	Acer	4	2000	3.0	67900	41.0
3719	568590	MSI	8	1000	1.8	45900	15.0
3720	569089	Lenovo	8	500	3.2	58900	45.0
3721	569445	Asus	16	1000	2.3	59900	32.0
3722	569625	Toshiba	16	2000	3.0	85900	58.0
3723	569869	Toshiba	16	2000	2.3	64900	37.0
3724	569914	Apple	16	2000	2.3	130900	36.0
3725	569980	DELL	8	1000	1.8	54900	14.0
3726	570048	Acer	8	500	2.3	52900	26.0
3727	570344	DELL	16	2000	1.8	71900	31.0
3728	570365	Microsoft	4	500	3.2	67900	37.0
3729	570416	Toshiba	16	1000	3.2	81900	54.0
3730	570484	Apple	4	500	2.5	118900	24.0
3731	570593	Acer	4	1000	3.0	64900	38.0
3732	570830	asus	16	2000	1.8	53900	23.0
3733	570851	Toshiba	16	500	3.2	79900	52.0
3734	571111	hp	16	1000	1.8	47900	19.0
3735	571390	Lenovo	16	500	3.0	56900	43.0
3736	571915	hp	8	500	2.5	52900	24.0
3737	571982	Microsoft	8	2000	2.3	59900	29.0
3738	572213	Lenovo	16	1000	3.2	67900	54.0
3739	572266	asus	8	500	1.8	42900	12.0
3740	572322	Asus	8	2000	3.2	80900	53.0
3741	572491	Microsoft	16	1000	2.5	64900	34.0
3742	572579	Acer	4	1000	2.3	41900	15.0
3743	572625	MSI	8	1000	2.3	50900	20.0
3744	572696	HP	8	2000	3.2	83900	52.0
3745	572733	Acer	4	2000	2.3	50900	24.0
3746	572784	MSI	8	2000	2.3	49900	19.0
3747	572963	Apple	16	1000	1.8	108900	14.0
3748	572998	Samsung	4	2000	2.3	49900	19.0
3749	573002	hp	4	1000	2.3	51900	23.0
3750	573262	Lenovo	4	500	3.0	47900	34.0
3751	573477	Dell	4	500	3.0	71900	27.0
3752	573931	Samsung	16	2000	3.0	77900	47.0
3753	573987	Acer	4	1000	3.0	67900	41.0
3754	574038	Lenovo	8	1000	1.8	36900	23.0
3755	574166	Toshiba	16	1000	1.8	49900	22.0
3756	574572	Acer	8	2000	2.3	53900	27.0
3757	574622	asus	16	1000	2.3	68900	38.0
3758	574701	HP	16	1000	3.2	81900	50.0
3759	574818	MSI	4	1000	2.3	41900	11.0
3760	574940	asus	16	1000	3.0	77900	47.0
3761	574958	Apple	4	2000	3.0	134900	40.0
3762	575266	Microsoft	16	500	2.3	49900	19.0
3763	575403	Dell	4	500	3.0	67900	23.0
3764	575625	Microsoft	4	1000	2.3	40900	10.0
3765	575790	Dell	16	500	3.0	92900	48.0
3766	576055	asus	4	2000	2.3	48900	18.0
3767	576114	Samsung	8	500	2.5	57900	27.0
3768	576382	Microsoft	16	1000	1.8	45900	15.0
3769	576476	Toshiba	16	500	3.2	82900	55.0
3770	576623	Toshiba	16	1000	2.5	63900	36.0
3771	576738	asus	4	500	1.8	30900	1.0
3772	576938	Lenovo	8	1000	1.8	29900	16.0
3773	577098	MSI	4	2000	3.2	83900	53.0
3774	577196	Apple	4	500	3.0	126900	32.0
3775	577222	Asus	16	500	2.5	62900	35.0
3776	577545	DELL	4	1000	3.2	89900	49.0
3777	577629	Microsoft	4	2000	3.2	79900	49.0
3778	577804	MSI	4	2000	2.5	58900	28.0
3779	577987	Lenovo	16	500	2.5	43900	30.0
3780	577995	Acer	4	2000	1.8	36900	10.0
3781	578010	Asus	16	500	3.2	80900	53.0
3782	578118	HP	16	500	2.5	59900	28.0
3783	578212	Acer	16	500	2.3	49900	23.0
3784	578430	Samsung	16	1000	1.8	48900	18.0
3785	578871	DELL	16	500	2.3	68900	28.0
3786	578949	Apple	4	1000	2.3	111900	17.0
3787	579031	Dell	8	2000	3.2	101900	57.0
3788	579049	Toshiba	8	2000	3.0	75900	48.0
3789	579091	Dell	8	2000	3.0	89900	45.0
3790	579120	Microsoft	4	500	3.2	66900	36.0
3791	579363	DELL	8	2000	3.0	94900	54.0
3792	579617	Microsoft	4	500	3.2	75900	45.0
3793	579860	Asus	4	1000	2.3	43900	16.0
3794	579934	HP	16	1000	1.8	49900	18.0
3795	580118	Acer	4	2000	3.0	65900	39.0
3796	580317	Samsung	8	2000	1.8	50900	20.0
3797	580744	DELL	8	500	2.5	67900	27.0
3798	580747	Asus	16	1000	2.3	44900	17.0
3799	580927	Samsung	4	500	3.0	57900	27.0
3800	580992	HP	8	1000	1.8	37900	6.0
3801	581199	Acer	16	500	2.3	45900	19.0
3802	581369	Samsung	4	1000	3.0	63900	33.0
3803	581444	Apple	4	1000	1.8	97900	4.0
3804	581447	DELL	16	500	2.3	70900	30.0
3805	581560	Apple	8	2000	2.5	131900	37.0
3806	581649	Samsung	16	2000	2.5	68900	38.0
3807	581775	hp	8	1000	2.3	52900	24.0
3808	582064	Dell	16	500	3.2	94900	50.0
3809	582255	Toshiba	16	2000	3.2	87900	60.0
3810	582297	Microsoft	8	1000	1.8	45900	15.0
3811	582370	Samsung	4	500	2.5	52900	22.0
3812	582533	Acer	16	500	3.2	74900	48.0
3813	582632	Acer	4	500	3.2	71900	45.0
3814	582644	Apple	16	500	3.0	135900	41.0
3815	582743	HP	8	2000	2.5	64900	33.0
3816	582852	hp	8	1000	2.5	58900	30.0
3817	583063	Lenovo	8	500	1.8	26900	13.0
3818	583368	Apple	8	1000	3.0	132900	38.0
3819	583699	Toshiba	16	1000	3.0	71900	44.0
3820	583874	HP	4	500	2.3	38900	7.0
3821	583878	Acer	16	2000	3.0	76900	50.0
3822	584183	DELL	4	500	3.0	69900	29.0
3823	584290	Acer	16	500	3.2	84900	58.0
3824	584739	DELL	16	2000	2.5	86900	46.0
3825	584904	DELL	16	1000	2.3	74900	34.0
3826	584978	Toshiba	16	2000	2.3	66900	39.0
3827	585586	asus	8	500	2.5	56900	26.0
3828	585757	Acer	4	2000	2.5	52900	26.0
3829	585975	Acer	4	1000	2.5	50900	24.0
3830	586044	Dell	4	2000	2.5	73900	29.0
3831	586584	DELL	8	2000	3.0	89900	49.0
3832	586687	Samsung	16	2000	2.5	70900	40.0
3833	586934	HP	16	1000	3.2	89900	58.0
3834	587057	MSI	8	1000	2.5	65900	35.0
3835	587153	MSI	8	2000	2.5	64900	34.0
3836	587340	MSI	4	2000	2.3	51900	21.0
3837	587346	hp	16	2000	3.0	81900	53.0
3838	587517	Lenovo	4	500	3.0	43900	30.0
3839	587816	Lenovo	8	1000	2.5	41900	28.0
3840	588941	hp	8	500	2.5	52900	24.0
3841	589048	asus	4	500	3.2	63900	33.0
3842	589263	Asus	4	2000	3.0	67900	40.0
3843	589563	hp	16	500	2.3	52900	24.0
3844	589584	HP	8	1000	1.8	43900	12.0
3845	589715	Toshiba	16	500	3.2	84900	57.0
3846	589886	asus	4	2000	3.2	76900	46.0
3847	589887	HP	8	1000	2.3	50900	19.0
3848	590147	MSI	8	500	1.8	46900	16.0
3849	590292	asus	8	2000	3.0	80900	50.0
3850	590704	Dell	16	1000	3.2	98900	54.0
3851	590763	Microsoft	16	2000	2.5	69900	39.0
3852	591045	Dell	4	500	2.5	66900	22.0
3853	591246	Asus	4	2000	2.3	48900	21.0
3854	591706	MSI	4	500	2.3	40900	10.0
3855	591798	HP	16	500	2.3	57900	26.0
3856	591859	DELL	8	1000	3.0	78900	38.0
3857	591915	Samsung	4	500	1.8	42900	12.0
3858	592013	DELL	4	500	3.2	97900	57.0
3859	592255	Apple	16	1000	2.5	125900	31.0
3860	592275	hp	16	1000	1.8	47900	19.0
3861	592283	asus	4	2000	2.3	52900	22.0
3862	592417	Samsung	16	500	3.0	83900	53.0
3863	592419	Toshiba	4	500	2.3	41900	14.0
3864	592563	Apple	8	2000	3.2	146900	52.0
3865	592655	Toshiba	4	1000	1.8	38900	11.0
3866	592804	Microsoft	16	1000	1.8	54900	24.0
3867	592934	Dell	4	1000	2.5	63900	19.0
3868	592995	HP	16	500	1.8	49900	18.0
3869	593188	Lenovo	4	500	3.2	55900	42.0
3870	593381	Asus	4	500	1.8	30900	4.0
3871	593470	Microsoft	8	2000	2.3	55900	25.0
3872	593478	Apple	16	2000	2.3	129900	35.0
3873	593595	Apple	16	1000	3.0	145900	51.0
3874	593815	Acer	16	500	1.8	45900	19.0
3875	594030	Lenovo	8	500	1.8	22900	9.0
3876	594119	Samsung	4	1000	2.3	46900	16.0
3877	594184	hp	4	500	3.0	54900	26.0
3878	594394	DELL	16	500	2.5	79900	39.0
3879	594479	HP	4	2000	1.8	34900	4.0
3880	594755	DELL	4	1000	3.0	72900	32.0
3881	594871	Microsoft	16	2000	3.2	89900	59.0
3882	594917	Dell	8	1000	2.5	75900	31.0
3883	595101	DELL	4	2000	2.3	65900	25.0
3884	595188	DELL	16	500	1.8	60900	20.0
3885	595225	Acer	16	2000	3.0	81900	55.0
3886	595250	asus	4	500	2.5	50900	20.0
3887	595453	Asus	8	2000	2.3	53900	26.0
3888	595529	HP	8	2000	1.8	41900	10.0
3889	595655	Acer	8	1000	3.0	69900	43.0
3890	595661	Samsung	8	1000	1.8	39900	9.0
3891	595850	Apple	8	2000	2.3	121900	27.0
3892	595868	hp	4	1000	1.8	36900	8.0
3893	596037	Dell	4	500	3.2	88900	44.0
3894	596070	Dell	16	500	2.5	76900	32.0
3895	596451	Acer	4	1000	2.5	48900	22.0
3896	596568	Microsoft	8	1000	3.2	78900	48.0
3897	596706	Microsoft	4	2000	3.0	69900	39.0
3898	596709	Asus	4	2000	2.5	61900	34.0
3899	596854	Asus	8	2000	2.5	66900	39.0
3900	596883	Dell	8	1000	1.8	61900	17.0
3901	596953	Toshiba	16	2000	2.5	68900	41.0
3902	597085	Dell	4	1000	3.0	78900	34.0
3903	597133	Samsung	4	1000	2.3	44900	14.0
3904	597417	Asus	16	500	3.0	71900	44.0
3905	597417	Asus	16	500	3.0	71900	44.0
3906	597565	HP	8	500	2.5	55900	24.0
3907	597841	hp	4	1000	1.8	38900	10.0
3908	597870	hp	4	2000	2.5	55900	27.0
3909	598592	Asus	4	1000	1.8	29900	3.0
3910	598909	Acer	16	500	2.3	57900	31.0
3911	598921	asus	16	1000	3.0	79900	49.0
3912	599040	Toshiba	8	1000	2.5	57900	30.0
3913	599205	Apple	8	500	3.2	144900	50.0
3914	599211	Asus	4	2000	3.0	69900	42.0
3915	599238	Dell	4	2000	2.5	73900	29.0
3916	599429	Dell	8	500	3.2	87900	43.0
3917	599493	asus	4	500	2.5	46900	16.0
3918	599494	Asus	8	1000	2.5	51900	24.0
3919	599499	asus	16	2000	3.2	85900	55.0
3920	600042	Acer	8	500	2.5	57900	31.0
3921	600263	Acer	16	2000	2.5	68900	42.0
3922	600349	Apple	4	500	3.0	129900	35.0
3923	601008	Lenovo	16	1000	1.8	34900	21.0
3924	601289	Microsoft	8	2000	3.0	70900	40.0
3925	601395	HP	8	2000	2.5	66900	35.0
3926	601415	asus	16	500	2.3	57900	27.0
3927	601658	DELL	16	500	2.5	77900	37.0
3928	601812	HP	16	1000	3.2	79900	48.0
3929	601893	HP	16	500	2.5	68900	37.0
3930	601960	asus	16	500	3.0	73900	43.0
3931	602445	Apple	16	2000	2.5	136900	42.0
3932	602659	MSI	16	1000	3.2	82900	52.0
3933	602967	Acer	16	500	1.8	38900	12.0
3934	603078	hp	4	1000	2.5	45900	17.0
3935	603271	MSI	8	500	3.2	76900	46.0
3936	603279	Asus	8	500	3.2	77900	50.0
3937	603541	Asus	16	500	2.5	66900	39.0
3938	603552	HP	8	2000	3.2	88900	57.0
3939	603579	DELL	4	1000	2.5	68900	28.0
3940	603770	DELL	4	1000	3.2	88900	48.0
3941	604094	hp	4	500	2.5	42900	14.0
3942	604662	Samsung	4	1000	3.0	58900	28.0
3943	604698	Acer	16	500	1.8	48900	22.0
3944	604929	Asus	16	1000	2.5	62900	35.0
3945	605240	Samsung	16	2000	2.5	71900	41.0
3946	605336	Asus	4	1000	2.5	47900	20.0
3947	605399	Samsung	4	2000	2.3	42900	12.0
3948	605694	Samsung	16	1000	2.3	56900	26.0
3949	605926	Acer	16	2000	1.8	53900	27.0
3950	605946	Samsung	16	500	2.5	66900	36.0
3951	606078	Microsoft	4	2000	1.8	37900	7.0
3952	606353	MSI	16	500	2.3	46900	16.0
3953	606367	Samsung	4	1000	1.8	35900	5.0
3954	606418	DELL	16	1000	2.5	79900	39.0
3955	606578	Lenovo	8	1000	3.2	59900	46.0
3956	606583	hp	8	500	1.8	41900	13.0
3957	606649	asus	4	2000	2.5	57900	27.0
3958	606685	Microsoft	8	2000	1.8	48900	18.0
3959	606865	Microsoft	8	2000	2.5	65900	35.0
3960	606885	Lenovo	16	2000	3.2	78900	64.0
3961	607423	Asus	16	500	3.0	72900	45.0
3962	607498	Dell	8	1000	2.5	70900	26.0
3963	607775	Lenovo	4	500	2.5	33900	20.0
3964	608210	Lenovo	4	2000	3.2	60900	47.0
3965	608316	Dell	16	500	3.0	83900	39.0
3966	608610	Microsoft	8	500	3.2	74900	44.0
3967	608633	Acer	4	2000	2.5	55900	29.0
3968	608683	Acer	16	2000	2.5	66900	40.0
3969	609023	Asus	4	500	2.3	32900	6.0
3970	609241	asus	16	2000	1.8	54900	24.0
3971	609360	Lenovo	4	1000	1.8	26900	13.0
3972	609480	Samsung	16	500	2.3	53900	23.0
3973	609576	hp	4	500	2.3	45900	17.0
3974	609595	Asus	8	2000	1.8	47900	20.0
3975	609976	hp	4	2000	2.5	53900	25.0
3976	609993	MSI	16	2000	3.2	87900	57.0
3977	610026	Samsung	8	1000	2.3	52900	22.0
3978	610263	Toshiba	16	500	3.2	79900	52.0
3979	610584	Apple	4	500	2.5	107900	13.0
3980	610600	asus	4	1000	2.3	44900	14.0
3981	610979	Apple	4	1000	2.3	110900	16.0
3982	611143	Asus	4	2000	3.2	84900	57.0
3983	611171	MSI	8	1000	3.2	85900	55.0
3984	611171	MSI	8	1000	3.2	85900	55.0
3985	611220	Toshiba	4	500	3.0	56900	29.0
3986	611931	Samsung	4	500	3.2	69900	39.0
3987	612200	Microsoft	8	500	1.8	40900	10.0
3988	612257	Toshiba	4	500	2.3	38900	11.0
3989	612275	hp	8	1000	1.8	47900	19.0
3990	612279	HP	4	500	1.8	31900	2.0
3991	612416	unknown	16	2000	3.2	87900	37.0
3992	612424	Toshiba	4	500	1.8	34900	7.0
3993	613056	HP	16	1000	1.8	53900	22.0
3994	613292	Samsung	8	2000	1.8	47900	17.0
3995	613334	Dell	8	500	2.3	65900	21.0
3996	613425	MSI	8	2000	3.2	81900	51.0
3997	613444	Microsoft	8	1000	2.5	64900	34.0
3998	613485	Asus	16	1000	1.8	49900	22.0
3999	613551	hp	16	500	1.8	45900	17.0
4000	613831	HP	8	2000	2.3	48900	17.0
4001	613970	Acer	8	500	3.0	68900	42.0
4002	614455	DELL	8	500	3.2	97900	57.0
4003	614484	Microsoft	4	500	1.8	31900	1.0
4004	615205	Apple	8	1000	2.5	126900	32.0
4005	615236	Microsoft	4	500	3.0	56900	26.0
4006	615283	asus	4	2000	1.8	46900	16.0
4007	615560	HP	8	1000	2.5	58900	27.0
4008	615576	MSI	4	500	1.8	42900	12.0
4009	615862	hp	4	2000	1.8	44900	16.0
4010	616104	Toshiba	8	1000	3.2	85900	58.0
4011	616153	Lenovo	4	2000	2.5	39900	26.0
4012	616451	Acer	16	500	1.8	49900	23.0
4013	616743	DELL	4	1000	3.0	78900	38.0
4014	616807	hp	16	500	3.0	71900	43.0
4015	617022	asus	16	1000	2.5	62900	32.0
4016	617162	Microsoft	8	1000	2.5	63900	33.0
4017	617180	Samsung	16	2000	3.2	86900	56.0
4018	617552	MSI	8	2000	1.8	41900	11.0
4019	617599	Samsung	8	500	3.0	66900	36.0
4020	617612	hp	16	500	3.0	73900	45.0
4021	617805	MSI	8	1000	2.5	63900	33.0
4022	617833	Asus	4	2000	3.2	80900	53.0
4023	617940	MSI	8	500	3.2	62900	32.0
4024	618088	HP	4	1000	3.0	60900	29.0
4025	618255	Asus	4	2000	3.2	79900	52.0
4026	618603	Lenovo	16	2000	3.2	68900	55.0
