	productid	brand	RAM_GB	HDD_GB	GHz	price	MEDIAN
3970	609241	asus	16	2000	1.8	54900	2.5
3971	609360	Lenovo	4	1000	1.8	26900	2.5
3972	609480	Samsung	16	500	2.3	53900	2.5
3973	609576	hp	4	500	2.3	45900	2.5
3974	609595	Asus	8	2000	1.8	47900	2.5
3975	609976	hp	4	2000	2.5	53900	2.5
3976	609993	MSI	16	2000	3.2	87900	2.5
3977	610026	Samsung	8	1000	2.3	52900	2.5
3978	610263	Toshiba	16	500	3.2	79900	2.5
3979	610584	Apple	4	500	2.5	107900	2.5
3980	610600	asus	4	1000	2.3	44900	2.5
3981	610979	Apple	4	1000	2.3	110900	2.5
3982	611143	Asus	4	2000	3.2	84900	2.5
3983	611171	MSI	8	1000	3.2	85900	2.5
3984	611171	MSI	8	1000	3.2	85900	2.5
3985	611220	Toshiba	4	500	3.0	56900	2.5
3986	611931	Samsung	4	500	3.2	69900	2.5
3987	612200	Microsoft	8	500	1.8	40900	2.5
3988	612257	Toshiba	4	500	2.3	38900	2.5
3989	612275	hp	8	1000	1.8	47900	2.5
3990	612279	HP	4	500	1.8	31900	2.5
3991	612416	unknown	16	2000	3.2	87900	2.5
3992	612424	Toshiba	4	500	1.8	34900	2.5
3993	613056	HP	16	1000	1.8	53900	2.5
3994	613292	Samsung	8	2000	1.8	47900	2.5
3995	613334	Dell	8	500	2.3	65900	2.5
3996	613425	MSI	8	2000	3.2	81900	2.5
3997	613444	Microsoft	8	1000	2.5	64900	2.5
3998	613485	Asus	16	1000	1.8	49900	2.5
3999	613551	hp	16	500	1.8	45900	2.5
4000	613831	HP	8	2000	2.3	48900	2.5
4001	613970	Acer	8	500	3.0	68900	2.5
4002	614455	DELL	8	500	3.2	97900	2.5
4003	614484	Microsoft	4	500	1.8	31900	2.5
4004	615205	Apple	8	1000	2.5	126900	2.5
4005	615236	Microsoft	4	500	3.0	56900	2.5
4006	615283	asus	4	2000	1.8	46900	2.5
4007	615560	HP	8	1000	2.5	58900	2.5
4008	615576	MSI	4	500	1.8	42900	2.5
4009	615862	hp	4	2000	1.8	44900	2.5
4010	616104	Toshiba	8	1000	3.2	85900	2.5
4011	616153	Lenovo	4	2000	2.5	39900	2.5
4012	616451	Acer	16	500	1.8	49900	2.5
4013	616743	DELL	4	1000	3.0	78900	2.5
4014	616807	hp	16	500	3.0	71900	2.5
4015	617022	asus	16	1000	2.5	62900	2.5
4016	617162	Microsoft	8	1000	2.5	63900	2.5
4017	617180	Samsung	16	2000	3.2	86900	2.5
4018	617552	MSI	8	2000	1.8	41900	2.5
4019	617599	Samsung	8	500	3.0	66900	2.5
4020	617612	hp	16	500	3.0	73900	2.5
4021	617805	MSI	8	1000	2.5	63900	2.5
4022	617833	Asus	4	2000	3.2	80900	2.5
4023	617940	MSI	8	500	3.2	62900	2.5
4024	618088	HP	4	1000	3.0	60900	2.5
4025	618255	Asus	4	2000	3.2	79900	2.5
4026	618603	Lenovo	16	2000	3.2	68900	2.5
4027	618612	asus	16	1000	3.2	80900	2.5
4028	619022	DELL	4	1000	3.0	75900	2.5
4029	619361	MSI	4	2000	3.2	80900	2.5
4030	619755	asus	16	2000	3.0	74900	2.5
4031	619947	Dell	8	1000	2.3	64900	2.5
4032	620007	Lenovo	4	2000	3.0	58900	2.5
4033	620142	MSI	8	500	3.2	72900	2.5
4034	620293	Asus	16	1000	2.3	52900	2.5
4035	620418	Acer	16	500	3.0	66900	2.5
4036	620523	unknown	4	1000	2.5	56900	2.5
4037	620588	Microsoft	16	500	3.2	83900	2.5
4038	620683	Acer	16	500	3.0	65900	2.5
4039	620689	HP	8	2000	3.0	80900	2.5
4040	620754	Toshiba	8	500	3.2	75900	2.5
4041	620865	hp	4	1000	3.2	67900	2.5
4042	620879	Lenovo	4	500	3.2	59900	2.5
4043	620985	Samsung	8	1000	2.3	53900	2.5
4044	621119	Asus	8	2000	1.8	41900	2.5
4045	621608	Lenovo	8	2000	3.0	55900	2.5
4046	621618	Lenovo	16	500	2.3	44900	2.5
4047	621838	HP	4	1000	3.0	69900	2.5
4048	622000	DELL	8	500	3.2	89900	2.5
4049	622129	Samsung	16	500	3.2	81900	2.5
4050	622240	HP	4	1000	2.5	46900	2.5
4051	622274	Apple	16	500	3.2	139900	2.5
4052	622632	DELL	4	1000	1.8	52900	2.5
4053	622745	MSI	16	1000	1.8	56900	2.5
4054	624265	Toshiba	4	500	2.5	48900	2.5
4055	624595	Acer	4	500	2.5	48900	2.5
4056	624666	Lenovo	8	2000	3.0	61900	2.5
4057	624746	hp	8	500	3.0	64900	2.5
4058	624901	Acer	16	500	3.2	90900	2.5
4059	625035	Samsung	16	500	3.0	80900	2.5
4060	625339	Dell	16	500	1.8	70900	2.5
4061	625356	Acer	16	2000	3.0	77900	2.5
4062	625532	hp	8	500	2.3	52900	2.5
4063	625538	Samsung	4	1000	1.8	40900	2.5
4064	625993	hp	16	500	1.8	43900	2.5
4065	626058	Asus	8	2000	2.5	69900	2.5
4066	626075	Asus	16	2000	2.3	59900	2.5
4067	626110	Apple	4	500	1.8	92900	2.5
4068	626222	DELL	8	500	2.5	72900	2.5
4069	626341	Apple	8	2000	3.0	140900	2.5
4070	626682	asus	8	2000	3.2	91900	2.5
4071	626705	Apple	16	2000	1.8	122900	2.5
4072	627276	Dell	8	1000	1.8	63900	2.5
4073	627344	Toshiba	8	2000	3.2	88900	2.5
4074	628111	Samsung	4	1000	2.5	49900	2.5
4075	628177	Dell	4	2000	1.8	62900	2.5
4076	628204	MSI	16	1000	2.5	59900	2.5
4077	628418	Apple	4	500	3.2	131900	2.5
4078	628533	hp	8	2000	2.5	65900	2.5
4079	628685	DELL	16	2000	1.8	68900	2.5
4080	628714	HP	8	2000	2.3	54900	2.5
4081	628761	MSI	8	1000	3.0	71900	2.5
4082	629127	Microsoft	4	2000	2.3	49900	2.5
4083	629642	hp	16	500	2.5	71900	2.5
4084	629866	Toshiba	8	500	1.8	41900	2.5
4085	630043	DELL	4	1000	2.5	70900	2.5
4086	630143	HP	4	500	3.0	63900	2.5
4087	630156	Dell	16	500	3.2	94900	2.5
4088	630163	Lenovo	16	500	2.5	41900	2.5
4089	630247	Microsoft	4	1000	3.0	67900	2.5
4090	630501	DELL	16	2000	2.3	72900	2.5
4091	630599	hp	4	1000	1.8	41900	2.5
4092	630609	Microsoft	4	2000	3.0	67900	2.5
4093	630783	Asus	16	1000	3.2	85900	2.5
4094	630892	Apple	4	2000	3.2	140900	2.5
4095	631025	HP	8	1000	2.5	58900	2.5
4096	631070	Microsoft	16	1000	3.2	89900	2.5
4097	631087	asus	4	2000	2.5	54900	2.5
4098	631197	Microsoft	4	1000	3.2	76900	2.5
4099	631285	Acer	4	500	1.8	25900	2.5
4100	631334	MSI	16	2000	3.0	83900	2.5
4101	631361	Toshiba	4	1000	3.2	71900	2.5
4102	631484	Toshiba	16	500	2.3	48900	2.5
4103	631643	Microsoft	8	2000	2.5	58900	2.5
4104	631693	MSI	8	500	3.0	64900	2.5
4105	631937	Lenovo	8	2000	1.8	40900	2.5
4106	632376	HP	16	1000	2.3	54900	2.5
4107	632556	hp	4	500	3.2	68900	2.5
4108	632755	Samsung	16	2000	2.3	62900	2.5
4109	633257	Apple	8	500	2.3	111900	2.5
4110	633633	Lenovo	4	1000	3.0	42900	2.5
4111	633643	Toshiba	16	2000	3.0	79900	2.5
4112	633966	HP	4	1000	1.8	44900	2.5
4113	634091	MSI	16	1000	3.0	71900	2.5
4114	634775	Asus	16	2000	2.5	62900	2.5
4115	634847	Asus	16	2000	2.3	61900	2.5
4116	634865	asus	8	1000	3.0	74900	2.5
4117	634865	asus	8	1000	3.0	74900	2.5
4118	635208	Apple	16	1000	3.2	152900	2.5
4119	635434	Apple	16	1000	3.0	139900	2.5
4120	635469	Lenovo	8	1000	2.3	42900	2.5
4121	635545	Dell	16	2000	2.5	81900	2.5
4122	635675	Acer	16	2000	3.0	82900	2.5
4123	635763	hp	4	2000	2.5	64900	2.5
4124	635819	Dell	16	1000	1.8	57900	2.5
4125	635856	DELL	4	1000	3.0	83900	2.5
4126	636006	hp	4	1000	1.8	32900	2.5
4127	636160	MSI	16	500	1.8	45900	2.5
4128	636409	hp	4	1000	2.3	46900	2.5
4129	636479	Asus	16	2000	2.5	68900	2.5
4130	636638	Acer	8	2000	3.2	90900	2.5
4131	636770	Acer	8	500	3.2	77900	2.5
4132	637185	Acer	8	2000	1.8	51900	2.5
4133	637213	Toshiba	16	2000	3.0	73900	2.5
4134	637463	HP	16	1000	1.8	52900	2.5
4135	637774	Toshiba	16	1000	2.3	50900	2.5
4136	637844	HP	16	1000	3.0	73900	2.5
4137	638257	hp	4	1000	3.0	58900	2.5
4138	638448	Asus	8	2000	1.8	35900	2.5
4139	638576	DELL	16	500	3.0	85900	2.5
4140	638778	Asus	16	2000	2.5	74900	2.5
4141	638793	asus	8	1000	3.2	78900	2.5
4142	639204	MSI	4	2000	3.0	68900	2.5
4143	639262	Microsoft	16	1000	2.5	68900	2.5
4144	639597	Microsoft	8	500	3.0	65900	2.5
4145	639672	Lenovo	8	1000	2.3	33900	2.5
4146	639681	asus	8	1000	3.2	80900	2.5
4147	639763	Lenovo	4	500	2.5	30900	2.5
4148	639999	hp	4	500	3.0	66900	2.5
4149	640004	Acer	8	2000	2.3	53900	2.5
4150	640010	Dell	4	2000	2.5	74900	2.5
4151	640130	HP	16	500	3.2	81900	2.5
4152	640216	unknown	8	2000	3.2	87900	2.5
4153	640506	hp	16	2000	1.8	55900	2.5
4154	641148	Apple	16	2000	2.3	124900	2.5
4155	641480	Asus	4	500	2.3	33900	2.5
4156	641621	Acer	4	500	1.8	31900	2.5
4157	641715	MSI	16	500	2.3	54900	2.5
4158	641954	Toshiba	8	1000	3.0	65900	2.5
4159	642098	Lenovo	4	500	1.8	19900	2.5
4160	642164	hp	4	2000	1.8	42900	2.5
4161	642164	hp	4	2000	1.8	42900	2.5
4162	642664	Samsung	4	1000	2.5	50900	2.5
4163	642756	HP	4	500	2.3	39900	2.5
4164	643079	hp	8	1000	2.5	60900	2.5
4165	643184	Acer	4	2000	3.0	68900	2.5
4166	643484	asus	16	500	2.5	62900	2.5
4167	643510	Acer	8	2000	3.0	67900	2.5
4168	643533	Dell	4	500	2.3	51900	2.5
4169	643604	Dell	8	500	2.3	64900	2.5
4170	643653	Asus	16	2000	2.5	62900	2.5
4171	643960	hp	4	1000	1.8	35900	2.5
4172	644577	Lenovo	8	2000	3.2	67900	2.5
4173	644581	Samsung	8	500	2.5	58900	2.5
4174	645120	HP	4	1000	3.0	70900	2.5
4175	645136	asus	16	500	3.2	87900	2.5
4176	645237	Lenovo	8	500	2.3	30900	2.5
4177	645455	Toshiba	16	1000	3.2	87900	2.5
4178	645649	Microsoft	8	2000	2.5	64900	2.5
4179	645706	MSI	4	2000	2.5	63900	2.5
4180	645739	MSI	16	1000	3.2	77900	2.5
4181	645835	Toshiba	8	500	1.8	35900	2.5
4182	646065	HP	4	1000	1.8	36900	2.5
4183	646123	Microsoft	8	500	2.3	39900	2.5
4184	646139	Acer	16	1000	1.8	50900	2.5
4185	646203	Microsoft	4	2000	2.3	49900	2.5
4186	646495	HP	8	500	2.3	47900	2.5
4187	646667	Samsung	8	500	3.2	72900	2.5
4188	646880	HP	8	500	3.0	71900	2.5
4189	646914	DELL	16	2000	2.3	74900	2.5
4190	647490	Microsoft	8	2000	3.0	73900	2.5
4191	647522	Lenovo	4	2000	2.3	41900	2.5
4192	647683	DELL	8	500	3.0	80900	2.5
4193	647766	Samsung	4	500	1.8	33900	2.5
4194	648007	Toshiba	16	500	3.2	85900	2.5
4195	648192	HP	8	500	3.0	64900	2.5
4196	648262	unknown	8	500	3.0	124900	2.5
4197	648458	Samsung	4	1000	2.3	46900	2.5
4198	648635	Dell	16	1000	3.0	86900	2.5
4199	648815	Lenovo	4	2000	1.8	23900	2.5
4200	648925	Toshiba	16	500	2.3	60900	2.5
4201	649048	Toshiba	8	1000	1.8	48900	2.5
4202	649147	Acer	16	2000	1.8	53900	2.5
4203	649167	DELL	8	1000	2.5	75900	2.5
4204	649215	HP	8	500	2.5	52900	2.5
4205	649231	Toshiba	16	500	2.3	52900	2.5
4206	649403	Microsoft	16	2000	1.8	60900	2.5
4207	649441	DELL	16	500	3.0	91900	2.5
4208	649572	DELL	16	500	2.5	76900	2.5
4209	649857	Samsung	8	2000	2.3	55900	2.5
4210	650248	Microsoft	16	1000	3.2	82900	2.5
4211	650314	Acer	4	500	3.2	73900	2.5
4212	650512	Dell	4	2000	3.0	82900	2.5
4213	650607	Asus	16	500	2.3	46900	2.5
4214	650612	Asus	4	500	3.2	67900	2.5
4215	650739	Dell	8	2000	3.2	104900	2.5
4216	650802	Microsoft	16	1000	2.5	67900	2.5
4217	650925	hp	4	500	2.3	42900	2.5
4218	651003	DELL	8	500	3.0	80900	2.5
4219	651049	asus	16	500	3.2	77900	2.5
4220	651074	Acer	16	2000	2.3	74900	2.5
4221	651152	Acer	16	500	2.3	52900	2.5
4222	651218	Microsoft	16	500	3.2	77900	2.5
4223	651346	Apple	8	2000	3.0	140900	2.5
4224	651395	Microsoft	8	1000	1.8	45900	2.5
4225	651535	HP	4	2000	2.3	43900	2.5
4226	651549	Acer	8	500	1.8	44900	2.5
4227	652210	MSI	16	1000	2.3	50900	2.5
4228	652457	HP	8	2000	2.3	59900	2.5
4229	652487	HP	4	500	2.5	56900	2.5
4230	652544	Samsung	16	500	2.5	43900	2.5
4231	652772	Apple	16	2000	2.5	129900	2.5
4232	652827	DELL	8	1000	3.2	99900	2.5
4233	653341	Lenovo	4	500	3.2	54900	2.5
4234	653617	Dell	16	2000	2.3	79900	2.5
4235	653678	Lenovo	4	500	1.8	18900	2.5
4236	653896	Microsoft	4	1000	2.3	48900	2.5
4237	654090	Apple	16	2000	2.3	131900	2.5
4238	654102	Apple	16	2000	3.0	147900	2.5
4239	655112	Lenovo	4	500	3.0	51900	2.5
4240	655192	Lenovo	4	500	3.0	39900	2.5
4241	655365	Apple	8	1000	3.0	132900	2.5
4242	655587	Toshiba	4	2000	1.8	44900	2.5
4243	655840	asus	4	1000	3.2	69900	2.5
4244	655982	HP	8	500	3.0	60900	2.5
4245	656133	Dell	8	2000	3.0	89900	2.5
4246	656177	Samsung	4	1000	3.2	75900	2.5
4247	656441	Microsoft	4	500	3.0	62900	2.5
4248	656533	Dell	8	2000	3.2	99900	2.5
4249	656582	Samsung	8	500	2.3	42900	2.5
4250	656931	HP	16	2000	2.3	64900	2.5
4251	657048	Asus	4	500	1.8	34900	2.5
4252	657059	HP	8	1000	2.3	54900	2.5
4253	657176	Microsoft	16	2000	2.3	61900	2.5
4254	657360	Lenovo	4	2000	3.0	50900	2.5
4255	657360	Lenovo	4	2000	3.0	50900	2.5
4256	658009	hp	4	2000	3.0	64900	2.5
4257	658210	Microsoft	16	500	2.5	58900	2.5
4258	658436	Lenovo	8	500	2.5	50900	2.5
4259	658502	hp	8	1000	3.2	83900	2.5
4260	658620	Samsung	8	1000	1.8	40900	2.5
4261	658640	Microsoft	8	500	3.2	85900	2.5
4262	659224	Acer	4	1000	2.3	45900	2.5
4263	659540	DELL	8	1000	1.8	60900	2.5
4264	659687	Toshiba	8	1000	3.0	72900	2.5
4265	659770	DELL	8	500	2.5	71900	2.5
4266	659807	Asus	8	500	2.3	51900	2.5
4267	659815	Asus	8	2000	2.5	65900	2.5
4268	660050	Asus	16	1000	3.2	81900	2.5
4269	660125	HP	4	500	1.8	38900	2.5
4270	660396	HP	4	2000	2.5	53900	2.5
4271	660425	DELL	16	2000	1.8	62900	2.5
4272	660484	Samsung	8	2000	2.3	60900	2.5
4273	660528	hp	4	2000	3.2	77900	2.5
4274	660742	HP	16	500	2.3	50900	2.5
4275	660775	Acer	4	500	2.5	48900	2.5
4276	661058	asus	8	2000	3.2	76900	2.5
4277	661081	Toshiba	4	500	3.2	67900	2.5
4278	661083	Toshiba	8	500	3.0	65900	2.5
4279	661097	Lenovo	4	2000	3.2	64900	2.5
4280	661196	Acer	8	1000	3.0	74900	2.5
4281	661274	unknown	4	1000	3.2	66900	2.5
4282	661494	MSI	8	1000	2.5	63900	2.5
4283	661681	Dell	8	500	1.8	51900	2.5
4284	661794	Acer	16	1000	3.0	74900	2.5
4285	661844	Asus	4	500	2.3	38900	2.5
4286	661987	unknown	4	1000	2.3	52900	2.5
4287	661999	hp	4	1000	3.2	69900	2.5
4288	662196	Toshiba	4	500	3.0	54900	2.5
4289	662247	Toshiba	8	2000	2.3	55900	2.5
4290	662260	Lenovo	8	1000	1.8	33900	2.5
4291	662333	Acer	16	1000	1.8	54900	2.5
4292	662381	HP	8	2000	1.8	53900	2.5
4293	662620	MSI	16	500	1.8	44900	2.5
4294	662624	hp	4	500	1.8	28900	2.5
4295	662858	Dell	8	2000	2.3	59900	2.5
4296	662877	Microsoft	8	2000	3.2	83900	2.5
4297	663059	Samsung	4	500	3.2	64900	2.5
4298	663171	DELL	4	500	3.0	68900	2.5
4299	663273	Apple	16	1000	3.2	153900	2.5
4300	663387	Samsung	8	1000	1.8	38900	2.5
4301	663509	DELL	16	1000	2.3	75900	2.5
4302	663513	MSI	4	1000	2.3	42900	2.5
4303	663513	MSI	4	1000	2.3	42900	2.5
4304	663555	Toshiba	4	1000	2.3	44900	2.5
4305	663556	hp	8	1000	1.8	37900	2.5
4306	663632	Microsoft	16	1000	3.2	82900	2.5
4307	663677	Toshiba	16	2000	1.8	53900	2.5
4308	663768	Apple	8	500	3.2	136900	2.5
4309	664221	Microsoft	4	500	2.3	43900	2.5
4310	664445	Lenovo	4	500	1.8	17900	2.5
4311	664540	Lenovo	4	2000	1.8	26900	2.5
4312	664557	Toshiba	16	500	3.2	85900	2.5
4313	664678	MSI	16	1000	3.0	71900	2.5
4314	664721	hp	4	500	2.5	48900	2.5
4315	664739	Microsoft	4	2000	2.5	60900	2.5
4316	665281	hp	8	2000	1.8	48900	2.5
4317	665337	Toshiba	16	2000	2.5	72900	2.5
4318	665422	Samsung	8	500	1.8	40900	2.5
4319	665459	Apple	16	1000	2.5	132900	2.5
4320	665588	Toshiba	8	2000	3.2	76900	2.5
4321	666424	Microsoft	16	1000	3.2	78900	2.5
4322	666631	Acer	8	1000	3.0	59900	2.5
4323	666728	Toshiba	16	500	3.2	77900	2.5
4324	666767	DELL	8	500	3.0	87900	2.5
4325	666793	Asus	16	2000	3.2	88900	2.5
4326	666992	Asus	16	1000	3.0	71900	2.5
4327	667053	Apple	8	500	3.2	142900	2.5
4328	667258	Microsoft	16	2000	1.8	53900	2.5
4329	667514	Microsoft	8	500	1.8	41900	2.5
4330	667840	asus	4	500	3.0	67900	2.5
4331	667963	Lenovo	4	1000	1.8	20900	2.5
4332	668132	Lenovo	16	2000	3.0	64900	2.5
4333	668162	MSI	8	500	2.3	49900	2.5
4334	668341	Lenovo	8	2000	1.8	31900	2.5
4335	668421	Microsoft	16	2000	1.8	56900	2.5
4336	668890	MSI	4	2000	2.3	51900	2.5
4337	668896	Acer	4	500	1.8	31900	2.5
4338	669431	Dell	16	500	3.0	93900	2.5
4339	669543	Microsoft	4	1000	2.5	56900	2.5
4340	669845	Dell	8	1000	1.8	57900	2.5
4341	670156	Lenovo	4	2000	3.2	63900	2.5
4342	670266	MSI	4	2000	3.2	75900	2.5
4343	670326	DELL	8	2000	2.3	79900	2.5
4344	670563	DELL	4	1000	2.3	59900	2.5
4345	671015	Lenovo	8	2000	3.0	55900	2.5
4346	671046	Acer	8	2000	3.2	85900	2.5
4347	671127	Microsoft	4	500	2.5	48900	2.5
4348	671192	Apple	4	2000	3.0	128900	2.5
4349	671235	HP	8	1000	2.3	50900	2.5
4350	671310	Microsoft	8	1000	1.8	41900	2.5
4351	671548	Samsung	16	1000	3.0	72900	2.5
4352	671624	hp	8	2000	2.5	57900	2.5
4353	671634	HP	4	500	2.5	39900	2.5
4354	671972	Dell	4	2000	2.5	75900	2.5
4355	672011	Acer	16	2000	3.0	80900	2.5
4356	672229	asus	8	2000	3.2	82900	2.5
4357	672440	Microsoft	8	2000	3.2	84900	2.5
4358	672512	Apple	4	2000	2.5	126900	2.5
4359	672548	hp	16	1000	2.3	59900	2.5
4360	672599	HP	16	500	1.8	45900	2.5
4361	672618	Microsoft	16	1000	2.5	73900	2.5
4362	672985	Toshiba	16	2000	3.2	86900	2.5
4363	673393	Lenovo	16	1000	1.8	40900	2.5
4364	673406	Apple	16	1000	3.0	140900	2.5
4365	673448	hp	8	2000	3.0	67900	2.5
4366	673802	hp	4	2000	2.5	57900	2.5
4367	673904	MSI	8	500	3.0	64900	2.5
4368	673936	hp	16	500	3.2	85900	2.5
4369	673975	Asus	16	500	3.0	68900	2.5
4370	674004	Dell	4	2000	3.0	85900	2.5
4371	674195	Lenovo	8	500	3.0	49900	2.5
4372	674470	Samsung	8	2000	2.5	70900	2.5
4373	674497	HP	4	1000	3.0	64900	2.5
4374	674546	asus	16	2000	2.3	59900	2.5
4375	674654	Lenovo	16	1000	2.5	46900	2.5
4376	674980	Microsoft	16	2000	1.8	61900	2.5
4377	675012	Asus	8	2000	3.0	70900	2.5
4378	675069	Samsung	4	500	1.8	40900	2.5
4379	675318	hp	4	2000	1.8	46900	2.5
4380	675335	asus	16	2000	2.5	73900	2.5
4381	675468	HP	4	500	1.8	37900	2.5
4382	675684	Toshiba	8	2000	3.0	65900	2.5
4383	675723	HP	8	1000	1.8	37900	2.5
4384	675732	Lenovo	16	500	2.5	48900	2.5
4385	675802	asus	8	500	2.5	53900	2.5
4386	675965	DELL	4	2000	1.8	60900	2.5
4387	676063	Lenovo	4	1000	2.3	28900	2.5
4388	676257	DELL	4	500	2.5	64900	2.5
4389	676280	Acer	4	2000	2.3	45900	2.5
4390	676935	Acer	4	500	3.0	60900	2.5
4391	677162	MSI	16	1000	2.5	67900	2.5
4392	677468	Dell	4	500	2.3	53900	2.5
4393	677561	asus	4	2000	2.5	64900	2.5
4394	677613	asus	8	2000	2.5	58900	2.5
4395	677654	Toshiba	4	500	3.0	59900	2.5
4396	677752	hp	16	1000	3.0	77900	2.5
4397	677901	Samsung	8	1000	3.2	74900	2.5
4398	678192	Apple	16	2000	2.3	122900	2.5
4399	678424	Microsoft	4	500	2.3	41900	2.5
4400	678443	HP	4	1000	2.5	56900	2.5
4401	678952	hp	4	1000	1.8	35900	2.5
4402	678980	Acer	8	500	3.0	68900	2.5
4403	678989	Microsoft	16	1000	2.5	62900	2.5
4404	679066	Toshiba	8	500	2.3	50900	2.5
4405	679335	Acer	4	1000	3.0	62900	2.5
4406	679336	asus	4	500	2.5	45900	2.5
4407	679366	Apple	16	500	1.8	112900	2.5
4408	679407	Dell	16	2000	3.2	103900	2.5
4409	679885	Dell	16	2000	3.0	88900	2.5
4410	680096	MSI	16	1000	2.3	61900	2.5
4411	680096	MSI	16	1000	2.3	61900	2.5
4412	680129	Samsung	4	500	1.8	32900	2.5
4413	680562	Toshiba	16	500	2.5	63900	2.5
4414	680599	MSI	8	500	2.3	49900	2.5
4415	680710	Microsoft	16	500	3.2	78900	2.5
4416	680813	Apple	4	2000	1.8	110900	2.5
4417	680925	DELL	8	500	2.3	65900	2.5
4418	680940	HP	16	500	3.0	77900	2.5
4419	681122	Samsung	4	500	2.3	44900	2.5
4420	681293	HP	8	1000	3.0	63900	2.5
4421	681415	MSI	4	2000	3.0	74900	2.5
4422	681621	MSI	4	1000	1.8	41900	2.5
4423	681635	asus	4	1000	3.2	72900	2.5
4424	681827	Samsung	8	1000	1.8	50900	2.5
4425	682134	MSI	8	1000	1.8	43900	2.5
4426	682318	asus	8	500	1.8	42900	2.5
4427	682343	hp	4	2000	3.2	72900	2.5
4428	682734	MSI	8	500	3.0	69900	2.5
4429	682817	hp	16	500	3.0	70900	2.5
4430	683017	HP	4	1000	2.5	55900	2.5
4431	683379	asus	16	2000	2.3	62900	2.5
4432	683548	Lenovo	4	2000	2.5	36900	2.5
4433	683810	Acer	16	1000	2.5	67900	2.5
4434	683814	Apple	4	500	1.8	99900	2.5
4435	683837	Acer	4	500	3.0	63900	2.5
4436	683874	Microsoft	16	2000	2.3	70900	2.5
4437	683939	Toshiba	16	1000	1.8	45900	2.5
4438	684120	Microsoft	4	2000	3.0	61900	2.5
4439	684227	Toshiba	4	500	2.3	45900	2.5
4440	684288	asus	4	1000	3.2	80900	2.5
4441	684330	HP	4	500	3.2	62900	2.5
4442	684407	Microsoft	8	2000	3.0	71900	2.5
4443	684443	DELL	4	2000	2.5	70900	2.5
4444	684567	Acer	8	500	1.8	44900	2.5
4445	684742	Microsoft	4	500	2.3	43900	2.5
4446	684778	Apple	16	2000	1.8	120900	2.5
4447	685021	asus	4	500	2.5	55900	2.5
4448	685065	Lenovo	4	2000	3.0	56900	2.5
4449	685071	Apple	16	500	2.3	115900	2.5
4450	685225	Samsung	4	500	2.5	53900	2.5
4451	685275	Microsoft	16	1000	3.2	81900	2.5
4452	685700	MSI	4	2000	2.3	47900	2.5
4453	685787	Dell	8	1000	2.3	69900	2.5
4454	686015	hp	16	1000	2.3	57900	2.5
4455	686322	HP	4	1000	1.8	38900	2.5
4456	686435	Apple	4	500	1.8	100900	2.5
4457	686453	Apple	8	500	1.8	109900	2.5
4458	686454	Apple	16	2000	1.8	122900	2.5
4459	686528	Toshiba	4	2000	3.0	72900	2.5
4460	686528	Toshiba	4	2000	3.0	72900	2.5
4461	686726	hp	16	1000	3.0	69900	2.5
4462	686868	HP	16	1000	1.8	52900	2.5
4463	687265	Acer	16	500	3.0	80900	2.5
4464	687297	DELL	16	2000	3.2	102900	2.5
4465	687658	HP	4	1000	3.0	64900	2.5
4466	687726	HP	4	2000	1.8	42900	2.5
4467	687950	Dell	16	2000	2.3	72900	2.5
4468	688047	hp	16	500	2.5	56900	2.5
4469	688088	Asus	4	2000	3.0	68900	2.5
4470	688199	hp	8	1000	1.8	46900	2.5
4471	688336	Asus	4	2000	2.5	54900	2.5
4472	688430	hp	4	500	2.3	41900	2.5
4473	688482	Microsoft	16	500	2.5	57900	2.5
4474	688869	Lenovo	8	500	3.0	50900	2.5
4475	688879	DELL	4	2000	3.0	79900	2.5
4476	689531	Lenovo	8	2000	3.2	76900	2.5
4477	689913	MSI	16	2000	2.3	64900	2.5
4478	689956	Asus	8	500	3.0	67900	2.5
4479	689996	Acer	4	1000	1.8	39900	2.5
4480	690031	Toshiba	16	2000	2.3	65900	2.5
4481	690037	Apple	4	2000	3.2	142900	2.5
4482	690106	DELL	8	2000	1.8	61900	2.5
4483	690132	HP	8	500	1.8	36900	2.5
4484	690259	Apple	8	2000	3.2	148900	2.5
4485	690265	hp	16	1000	2.5	61900	2.5
4486	690277	Asus	8	500	1.8	40900	2.5
4487	690286	Acer	16	2000	2.5	65900	2.5
4488	690286	Acer	16	2000	2.5	65900	2.5
4489	690370	Microsoft	4	500	3.0	66900	2.5
4490	690399	Microsoft	4	2000	2.5	56900	2.5
4491	690569	Samsung	8	1000	3.0	63900	2.5
4492	690602	Dell	4	2000	1.8	53900	2.5
4493	690884	hp	4	500	1.8	38900	2.5
4494	690907	HP	4	500	3.2	70900	2.5
4495	691300	Apple	8	1000	2.5	122900	2.5
4496	691379	Samsung	16	1000	1.8	50900	2.5
4497	691379	Samsung	16	1000	1.8	50900	2.5
4498	691414	HP	16	500	3.2	80900	2.5
4499	692612	hp	4	2000	1.8	46900	2.5
4500	692820	Dell	16	2000	1.8	72900	2.5
4501	692852	HP	16	1000	3.0	75900	2.5
4502	692919	hp	4	500	2.3	38900	2.5
4503	693179	Samsung	16	500	1.8	42900	2.5
4504	693435	unknown	16	1000	3.2	81900	2.5
4505	693762	Acer	16	2000	2.3	64900	2.5
4506	693830	Lenovo	8	1000	3.0	56900	2.5
